1.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.300000000000000000e+01,5.000000000000000000e-01,4.300000000000000000e+01,2.399999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,6.200000000000000000e+01,1.260000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+02,1.370000000000000000e+02,1.210000000000000000e+02,7.300000000000000000e+01,1.000000000000000000e+00
1.320000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.700000000000000000e+01,2.100000000000000089e+00,0.000000000000000000e+00,1.040000000000000036e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+02,6.800000000000000000e+01,1.980000000000000000e+02,6.000000000000000000e+00,1.000000000000000000e+00,1.410000000000000000e+02,1.360000000000000000e+02,1.400000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00
1.330000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,1.600000000000000000e+01,2.100000000000000089e+00,0.000000000000000000e+00,1.340000000000000036e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+02,6.800000000000000000e+01,1.980000000000000000e+02,5.000000000000000000e+00,1.000000000000000000e+00,1.410000000000000000e+02,1.350000000000000000e+02,1.380000000000000000e+02,1.300000000000000000e+01,0.000000000000000000e+00
1.340000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,1.600000000000000000e+01,2.399999999999999911e+00,0.000000000000000000e+00,2.300000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170000000000000000e+02,5.300000000000000000e+01,1.700000000000000000e+02,1.100000000000000000e+01,0.000000000000000000e+00,1.370000000000000000e+02,1.340000000000000000e+02,1.370000000000000000e+02,1.300000000000000000e+01,1.000000000000000000e+00
1.320000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,1.600000000000000000e+01,2.399999999999999911e+00,0.000000000000000000e+00,1.989999999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170000000000000000e+02,5.300000000000000000e+01,1.700000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,1.370000000000000000e+02,1.360000000000000000e+02,1.380000000000000000e+02,1.100000000000000000e+01,1.000000000000000000e+00
1.340000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,2.600000000000000000e+01,5.900000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,5.000000000000000000e+00,3.000000000000000000e+00,7.600000000000000000e+01,1.070000000000000000e+02,1.070000000000000000e+02,1.700000000000000000e+02,0.000000000000000000e+00
1.340000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,2.900000000000000000e+01,6.299999999999999822e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+02,5.000000000000000000e+01,2.000000000000000000e+02,6.000000000000000000e+00,3.000000000000000000e+00,7.100000000000000000e+01,1.070000000000000000e+02,1.060000000000000000e+02,2.150000000000000000e+02,0.000000000000000000e+00
1.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.300000000000000000e+01,5.000000000000000000e-01,6.000000000000000000e+00,1.559999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.800000000000000000e+01,6.200000000000000000e+01,1.300000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.220000000000000000e+02,1.220000000000000000e+02,1.230000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
1.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.400000000000000000e+01,5.000000000000000000e-01,5.000000000000000000e+00,1.359999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.800000000000000000e+01,6.200000000000000000e+01,1.300000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.220000000000000000e+02,1.220000000000000000e+02,1.230000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
1.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.600000000000000000e+01,2.999999999999999889e-01,6.000000000000000000e+00,1.059999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.800000000000000000e+01,6.200000000000000000e+01,1.300000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.220000000000000000e+02,1.220000000000000000e+02,1.230000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
1.510000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,1.899999999999999911e+00,9.000000000000000000e+00,2.760000000000000142e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+02,5.600000000000000000e+01,1.860000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+02,1.480000000000000000e+02,1.510000000000000000e+02,9.000000000000000000e+00,1.000000000000000000e+00
1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00,2.950000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+02,5.600000000000000000e+01,1.860000000000000000e+02,5.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+02,1.480000000000000000e+02,1.510000000000000000e+02,1.000000000000000000e+01,1.000000000000000000e+00
1.310000000000000000e+02,4.000000000000000000e+00,5.700000000000000000e+01,6.000000000000000000e+00,2.800000000000000000e+01,1.399999999999999911e+00,0.000000000000000000e+00,1.290000000000000036e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+01,8.800000000000000000e+01,1.540000000000000000e+02,5.000000000000000000e+00,0.000000000000000000e+00,1.350000000000000000e+02,1.340000000000000000e+02,1.370000000000000000e+02,7.000000000000000000e+00,1.000000000000000000e+00
1.310000000000000000e+02,6.000000000000000000e+00,1.470000000000000000e+02,4.000000000000000000e+00,2.800000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,5.400000000000000355e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.700000000000000000e+01,7.100000000000000000e+01,1.580000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.410000000000000000e+02,1.370000000000000000e+02,1.410000000000000000e+02,1.000000000000000000e+01,1.000000000000000000e+00
1.300000000000000000e+02,7.000000000000000000e+00,4.890000000000000000e+02,5.000000000000000000e+00,2.100000000000000000e+01,2.299999999999999822e+00,0.000000000000000000e+00,7.900000000000000355e+00,6.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.070000000000000000e+02,6.700000000000000000e+01,1.740000000000000000e+02,7.000000000000000000e+00,0.000000000000000000e+00,1.430000000000000000e+02,1.250000000000000000e+02,1.350000000000000000e+02,7.600000000000000000e+01,0.000000000000000000e+00
1.300000000000000000e+02,4.000000000000000000e+00,2.730000000000000000e+02,3.000000000000000000e+00,1.900000000000000000e+01,2.299999999999999822e+00,0.000000000000000000e+00,8.699999999999999289e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.070000000000000000e+02,6.700000000000000000e+01,1.740000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,1.340000000000000000e+02,1.270000000000000000e+02,1.330000000000000000e+02,4.300000000000000000e+01,0.000000000000000000e+00
1.300000000000000000e+02,4.000000000000000000e+00,2.900000000000000000e+02,3.000000000000000000e+00,2.400000000000000000e+01,2.100000000000000089e+00,0.000000000000000000e+00,1.090000000000000036e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000000e+02,5.300000000000000000e+01,1.780000000000000000e+02,5.000000000000000000e+00,0.000000000000000000e+00,1.430000000000000000e+02,1.280000000000000000e+02,1.380000000000000000e+02,7.000000000000000000e+01,1.000000000000000000e+00
1.310000000000000000e+02,1.000000000000000000e+00,2.510000000000000000e+02,2.000000000000000000e+00,1.800000000000000000e+01,2.399999999999999911e+00,0.000000000000000000e+00,1.390000000000000036e+01,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.070000000000000000e+02,6.700000000000000000e+01,1.740000000000000000e+02,5.000000000000000000e+00,0.000000000000000000e+00,1.340000000000000000e+02,1.250000000000000000e+02,1.320000000000000000e+02,4.500000000000000000e+01,0.000000000000000000e+00
